Country Name,Country Code,Time,Time Code,Adjusted Net National Income(Yrly % Growth),Adjusted Net Natiobnal Income (Constant),Adjusted Net National Income (Current),Current Account Balance (% GDP),Current Account Balance (BoP Current $),Exports Goods and Services (% GDP),Exports Goods and Services (Yrly % growth),Exports of Goods and Services (Current $),External Balance on Goods and Services (Constant LCU),"Foreign Direct Investment, Net (Current $)","Foreign Direct Investment, Net Inflows (% of GDP)","Foreign Direct Investment, Net Inflows (Current $)","Foreign Direct Investment, Net Outflows (% of GDP)","Foreign Direct Investment, Net Outflows (Current $)",GDP (Constant 2015 $),GDP (Constant LCU),GDP (Current LCU),GDP (Current $),GDP Growth (Yrly %),GDP per capita (Constant 2015 $),GDP per capita (Constant LCU),GDP per capita (Current LCU),GDP per Capita (Current $),GDP per Capita Growth (Yrly %),"GDP per capita, PPP (Constant 2021 International $)","GDP per capita, PPP (Current International $)","GDP, PPP (Constant 2021 International $)","GDP, PPP (Current International $)",GDP: Linked Series (Current LCU),General Government Final Consumption Expenditure (% of GDP),General Government Final Consumption Expenditure (Annual % Growth),General Government Final Consumption Expenditure (Current $),Goods Exports (Current $),Goods Imports (Current $),"Grants, Excluding Technical Cooperation (Current $)",Gross Domestic Savings (% GDP),Gross Domestic Savings (Current LCU),Gross National Expenditure (% of GDP),Gross National Expenditure Deflator (Base Yr Varies by Country),Gross Value Added at Basic Prices (GVA) (Constant 2015 $),Households and NPISHs Final Consumption Expenditure (% of GDP),Households and NPISHs Final Consumption Expenditure (Annual % Growth),Households and NPISHs Final Consumption Expenditure (Current LCU),Imports Goods and Services (% GDP),Imports Goods and Services (Yrly % Growth),Imports of Goods and Services (Current $),Multilateral Debt Service (% of Public and Publicly Guaranteed Debt Service),"Net Financial Flows, IBRD (NFL, Current $)","Net Financial Flows, IDA (NFL, Current $)","Net Financial Flows, IMF Concessional (NFL, Current $)","Net Financial Flows, IMF Nonconcessional (NFL, Current $)","Net Financial Flows, Multilateral (NFL, Current $)",Net ODA Received (% of Central Government Expense),Net ODA Received (% of GNI),Net Official Aid Received (Current $),Net Dvlpmt Assistance and Aid Received (Constant 2021 $),Net Trade in Goods (Current $),Net Trade in Goods and Services (Current $),"Portfolio Investment, Bonds (PPG + PNG) (NFL, Current $)",Net Portfolio Investment (Current $),Service Exports (Current $),Service Imports (Current $),Taxes Less Subsidies on Products (Constant LCU),Travel Services (% of Service Exports)
Honduras,HND,2023.0,YR2023,..,..,..,-3.875651525,-1333243885,37.01057486,-7.49403037,12731826450,-39159600000,-856785448,3.157255372,1086111945,0.666636914,229326497.2,26904206369,2.43777E+11,8.46309E+11,34400509852,3.582603626,2527.438512,22900.94056,79504.09076,3231.657245,1.821538486,6468.301921,7178.807295,68854110169,76417334012,8.46309E+11,14.42113592,5.960192264,4960944281,5985151252,14340513320,..,-0.813626982,-6885800000,123.9323169,370.7015032,24360725537,86.39249107,4.339178352,7.31148E+11,60.94290361,-9.297291634,20964669561,56.32203408,..,30003000,..,45419034.4,24335000,..,..,..,..,-8355362068,-8087638362,-166666000,345386418,3716059572,3448335867,22403500000,19.42142117
Hungary,HUN,2021.0,YR2021,2.929128371,1.16727E+11,1.437E+11,-3.878003474,-7062232107,79.94113828,8.277131289,1.45581E+11,6.68273E+11,-3962784856,18.38887572,33487981474,16.21283658,29525196618,1.50711E+11,4.20985E+13,5.5205E+13,1.8211E+11,7.06122061,15521.38159,4335626.322,5685437.355,18755.10235,7.505105162,38289.58021,38289.58021,3.71788E+11,3.71788E+11,5.5205E+13,20.89843457,1.827828064,38058139094,1.18616E+11,1.23904E+11,..,30.83262402,1.70211E+13,99.80599756,133.601434,1.27053E+11,48.2689414,4.57731718,2.66469E+13,79.74713584,7.33373844,1.45228E+11,..,..,..,..,..,..,..,..,..,..,-5287198325,331813860,..,1022792914,26906176651,21287164466,6.60453E+12,15.45022674
Hungary,HUN,2022.0,YR2022,..,..,..,-8.320570534,-14727919781,90.41536975,11.38128453,1.60041E+11,9.61941E+11,-4156065353,-1.122794398,-1987414897,-3.470772621,-6143480250,1.57619E+11,4.4028E+13,6.59517E+13,1.77006E+11,4.583407673,16343.05869,4565147.443,6838362.499,18353.29836,5.293840018,40316.56934,43665.19345,3.88828E+11,4.21124E+11,6.59517E+13,20.63735659,2.917636139,36529385952,1.28017E+11,1.43982E+11,..,29.53395047,1.94782E+13,104.4403737,160.2850802,1.33319E+11,49.82869294,7.052915112,3.28629E+13,94.85574347,10.79906381,1.679E+11,..,..,..,..,..,..,..,..,..,..,-15964806630,-8282168972,..,-4113798639,30962497867,23279860208,6.78065E+12,18.15094706
Hungary,HUN,2023.0,YR2023,..,..,..,0.787522464,1672610350,81.20417972,0.939948271,1.72469E+11,3.12731E+12,-1684064630,-34.01036057,-72234232901,-34.8032761,-73918297531,1.56188E+11,4.36284E+13,7.4992E+13,2.12389E+11,-0.907685956,16282.83035,4548323.708,7818034.909,22141.86698,-0.368525543,40167.99248,44904.95307,3.85299E+11,4.30737E+11,7.4992E+13,20.03210207,1.175939343,42545962531,1.36613E+11,1.36535E+11,..,30.4578439,2.2841E+13,94.88786444,174.1416467,1.33325E+11,49.51005403,-2.010090036,3.71286E+13,76.09204416,-4.267053105,1.61611E+11,..,..,..,..,..,..,..,..,..,..,77906940.44,10642232379,..,-9033386138,36049275454,25484950016,6.36867E+12,21.89043102
Iceland,ISL,2021.0,YR2021,2.590079897,15876637797,20192232160,-2.594188931,-669956741.5,37.27254259,14.76351401,9625741164,-69213829000,-504998558.2,1.801545456,465254287.7,-0.153896722,-39744270.44,20304846332,2.67859E+12,3.27952E+12,25825287184,5.254209753,54506.72805,7190457.165,8803618.018,69325.90783,3.542825805,61685.83561,61685.83561,22979207482,22979207482,3.27952E+12,27.33862963,2.301249289,7060279615,6116334341,7163601030,..,21.22031447,6.95925E+11,101.7280964,122.4292047,18358352176,51.4410559,6.946594508,1.68702E+12,39.00063891,19.90486067,10072027003,..,..,..,..,..,..,..,..,..,..,-1047266799,-444359604.8,..,31234051.2,3504606921,2901699837,2.56902E+11,37.17405335
Iceland,ISL,2022.0,YR2022,..,..,..,-2.139463384,-615528036.2,45.69399586,22.12101513,13146257025,-60401867000,-1093866702,4.859634189,1398126798,1.057552693,304260095.1,22130761184,2.91946E+12,3.89203E+12,28770206627,8.992507613,57933.47483,7642509.174,10188482.11,75314.08556,6.286832658,65563.92087,73553.08914,25045614464,28097500712,3.89203E+12,25.55516493,2.300877743,7352273755,7531445202,8994430422,..,24.24194778,9.43504E+11,100.13935,132.0054634,19960991085,50.1512798,8.298031212,1.9519E+12,45.83334589,19.96980681,13186348316,..,..,..,..,..,..,..,..,..,..,-1462985221,-31079670.47,..,1143816510,5583758741,4151853191,2.85832E+11,44.19819959
Iceland,ISL,2023.0,YR2023,..,..,..,1.229042395,384998962.8,43.64367033,6.322596624,13671430601,35525212000,-441193875.2,2.197836774,688474931.2,0.78940187,247281056,23245527336,3.06652E+12,4.32108E+12,31325116556,5.03717944,59096.44447,7795926.627,10985356.68,79636.95486,2.007422562,66880.06581,76159.48233,26307207006,29957256215,4.32108E+12,25.41961404,2.197623788,7962723725,6864009372,8956778742,..,25.35876981,1.09577E+12,99.50730827,143.3043661,20951321097,49.50631719,0.455028375,2.13921E+12,43.15097861,-1.091856318,13517094343,..,..,..,..,..,..,..,..,..,..,-2092784068,177815650.3,..,2140676236,6845675889,4575090868,3.02147E+11,45.94220636
Indonesia,IDN,2021.0,YR2021,5.366874218,8.09111E+11,8.82649E+11,0.295885915,3510715050,21.41655564,17.9902912,2.5411E+11,3.53732E+14,-17286354128,1.787855631,21213080330,0.330947672,3926726202,1.06571E+12,1.11201E+16,1.69768E+16,1.18651E+12,3.702885628,3850.688773,40179715.02,61341490.21,4287.17314,2.974761922,12757.07464,12757.07464,3.53062E+12,3.53062E+12,1.69768E+16,9.246941615,4.252626009,1.09716E+11,2.32835E+11,1.89029E+11,1035860000,35.1242452,5.96296E+15,96.32462729,154.9686741,1.02252E+12,55.62881319,2.005638493,9.44397E+15,18.78820264,24.85838257,2.22924E+11,9.072606465,313000000,-163122000,..,..,831526000,0.340130301,0.054223459,..,625900024.4,43806016676,29207502575,1335540000,-5085568837,13951271376,28549785478,4.50613E+14,3.732582439
Indonesia,IDN,2022.0,YR2022,..,..,..,1.001847675,13215134910,24.5037442,16.23391258,3.23223E+11,4.37223E+14,-18067207971,1.872676381,24702029705,0.502990001,6634821734,1.12227E+12,1.17102E+16,1.95881E+16,1.31908E+12,5.307419348,4024.920743,41997725.08,70250879.52,4730.745489,4.524696236,13334.29352,14284.95942,3.71801E+12,3.98308E+12,1.95881E+16,7.683280589,-4.47279618,1.01348E+11,2.92538E+11,2.29866E+11,836730000,39.27054433,7.69235E+15,90.47533133,161.7636733,1.07311E+12,53.04617508,4.95554984,1.03907E+16,20.96215448,14.99568462,2.76507E+11,7.853044774,1409178000,-184007000,..,0,2443296000,0.31789332,0.051659101,..,606830017.1,62672201692,42715082770,-15306828000,11630577025,23207563052,43164681974,5.12937E+14,29.21967719
Indonesia,IDN,2023.0,YR2023,..,..,..,-0.155931059,-2138081700,21.74658177,1.323247744,2.98183E+11,5.14886E+14,-14984439684,1.610733602,22085914486,0.517913084,7101474802,1.17892E+12,1.23014E+16,2.08924E+16,1.37117E+12,5.048105771,4192.623902,43747610.76,74299838.98,4876.314327,4.166620162,13889.88288,15415.60579,3.9057E+12,4.33472E+12,2.08924E+16,7.445394045,2.945026715,1.02089E+11,2.57667E+11,2.11473E+11,..,38.13141836,7.96656E+15,92.38835604,167.6623784,1.12734E+12,54.4231876,4.931581613,1.13703E+16,19.56908499,-1.645942932,2.68326E+11,16.28610347,1791468000,-187915000,..,..,3019970000,..,..,..,..,46193957042,28222396820,3517960000,-2224477005,33302131216,51273691438,5.38252E+14,42.04207161
Ireland,IRL,2021.0,YR2021,17.983534,2.13539E+11,2.49681E+11,12.25627994,65118414034,133.0550636,14.06468161,7.0693E+11,1.98446E+11,48056570780,14.62861711,77722796051,23.6735976,1.25779E+11,4.74044E+11,4.27254E+11,4.49217E+11,5.31307E+11,16.25561324,94184.03782,84887.73642,89251.32302,105561.1375,15.15194849,118594.7469,118594.7469,5.96907E+11,5.96907E+11,4.49217E+11,11.68537011,6.575574438,62085132925,3.31824E+11,1.32577E+11,..,64.73046543,2.9078E+11,58.38043196,109.6858651,4.43812E+11,23.62268219,8.455233467,1.06117E+11,91.36377225,-8.747547033,4.85422E+11,..,..,..,..,..,..,..,..,..,..,1.99248E+11,2.22321E+11,..,-11462905432,3.90831E+11,3.67757E+11,23741978000,0.681141772
Ireland,IRL,2022.0,YR2022,..,..,..,8.827774231,48426543198,136.6844401,13.49403108,7.4981E+11,2.15141E+11,27133483179,-6.485206003,-35575910808,-1.538987509,-8442427628,5.14904E+11,4.64081E+11,5.20935E+11,5.4857E+11,8.619503552,99677.4731,89838.95,100845.0626,106194.7559,5.832660622,125511.976,137230.8662,6.48357E+11,7.08893E+11,5.20935E+11,11.06084836,4.485087431,60676523527,3.72476E+11,1.57114E+11,..,64.76218738,3.37369E+11,58.15639596,117.280915,4.87309E+11,23.82887942,9.352433313,1.24133E+11,95.44505044,16.04970759,5.23583E+11,..,..,..,..,..,..,..,..,..,..,2.15362E+11,2.26351E+11,..,-1.46E+11,3.90757E+11,3.79768E+11,23755510000,1.809129231
Ireland,IRL,2023.0,YR2023,..,..,..,8.114688501,44743977683,135.0582143,-5.818228891,7.44704E+11,1.7044E+11,12927237960,-25.38513255,-1.40E+11,-23.04067159,-1.27E+11,4.8643E+11,4.38417E+11,5.09952E+11,5.51395E+11,-5.530007361,91647.76885,82601.80628,96079.54744,103887.8004,-8.055686002,115401.1253,124578.1754,6.12503E+11,6.61211E+11,5.09952E+11,12.16909505,1.925658387,67099768205,3.30408E+11,1.61765E+11,..,59.61057857,3.03985E+11,66.7216735,124.2432161,4.59921E+11,26.765594,3.104080168,1.36492E+11,102.157667,1.210642876,5.63292E+11,..,..,..,..,..,..,..,..,..,..,1.68643E+11,1.81476E+11,..,1.07781E+11,4.31468E+11,4.18634E+11,23306678000,1.751276818
Israel,ISR,2021.0,YR2021,9.038954126,3.28548E+11,4.07604E+11,3.899260197,19095000000,29.32633148,14.83404016,1.43613E+11,6833959000,-8580700000,3.869630312,18949900000,2.117423872,10369200000,3.83397E+11,1.4902E+12,1.58185E+12,4.89708E+11,9.343907746,40911.43553,159015.9313,168796.0028,52255.61591,7.520225822,46165.64528,46165.64528,4.32637E+11,4.32637E+11,1.58185E+12,22.12724926,5.088929876,1.08359E+11,69758100000,91422300000,..,28.81795076,4.55858E+11,96.99873963,103.1034326,3.42397E+11,49.02243892,11.46384996,7.75464E+11,25.73539792,20.99302988,1.26028E+11,..,..,..,..,..,..,..,..,..,..,-21664200000,17556300000,..,-14966800000,73746600000,34526100000,1.59082E+11,2.910507061
Israel,ISR,2022.0,YR2022,..,..,..,3.87205408,20328300000,31.72850483,8.444359861,1.66575E+11,-9743299000,-12784400000,4.386891768,23031200000,1.951769885,10246800000,4.08205E+11,1.58662E+12,1.7638E+12,5.25E+11,6.470371502,42710.40176,166008.2132,184546.0587,54930.72616,4.397220978,48195.65072,53567.38189,4.6063E+11,5.1197E+11,1.7638E+12,20.89307071,0.141640007,1.09689E+11,79898500000,1.06004E+11,..,29.84835915,5.26465E+11,97.56073844,107.7799873,3.63323E+11,49.20713299,7.412729938,8.67915E+11,28.77615701,12.06222019,1.51075E+11,..,..,..,..,..,..,..,..,..,..,-26105900000,15423100000,..,-6599800000,86328700000,44799700000,1.75077E+11,6.39150132
Israel,ISR,2023.0,YR2023,..,..,..,4.778829733,24544600000,30.60404359,-1.089909988,1.57186E+11,19847617000,-5382600000,2.942031427,15110600000,1.89404006,9728000000,4.18095E+11,1.62507E+12,1.8836E+12,5.13611E+11,2.42300691,42852.58103,166560.8404,193059.5048,52642.42675,0.332891432,48356.08991,54128.28173,4.71791E+11,5.28108E+11,1.8836E+12,22.2480354,7.914449847,1.14268E+11,73360100000,93338300000,..,29.79275072,5.61178E+11,96.32016493,113.1024058,..,47.82454154,-0.732999915,9.00825E+11,26.92420847,-6.638920127,1.38286E+11,..,..,..,..,..,..,..,..,..,..,-19978200000,18844100000,..,11676000000,82970900000,44148600000,..,7.209033529
Italy,ITA,2021.0,YR2021,6.28593666,1.53632E+12,1.75516E+12,2.365511662,51549414015,31.17160886,14.08552245,6.79294E+11,35156204000,29959682048,1.142725635,24902365871,2.517522633,54862048916,1.90809E+12,1.71976E+12,1.84251E+12,2.17921E+12,8.931062066,32267.7091,29082.7708,31158.60872,36852.54254,9.494161042,49780.338,49780.338,2.94367E+12,2.94367E+12,1.84251E+12,19.19460405,1.363977375,4.1829E+11,5.87785E+11,5.2982E+11,..,24.04237291,4.42983E+11,97.95876532,107.1714417,1.72236E+12,56.06027417,5.468292622,1.03291E+12,29.13036876,15.95131555,6.34811E+11,..,..,..,..,..,..,..,..,..,..,57963429191,46497270287,..,1.46423E+11,1.03642E+11,1.1511E+11,1.68468E+11,24.09084184
Italy,ITA,2022.0,YR2022,..,..,..,-1.55888512,-32783290820,35.11701656,9.787775128,7.38509E+11,21724834000,-15930452556,2.982807763,62728326244,2.225349464,46799008931,1.99704E+12,1.79993E+12,1.99705E+12,2.103E+12,4.661762651,33840.34322,30500.18031,33840.54917,35635.74422,4.873708616,52206.48662,56171.54813,3.0809E+12,3.31489E+12,1.99705E+12,18.79883222,0.992995074,3.95339E+11,6.25528E+11,6.46144E+11,..,22.93717113,4.58068E+11,101.8191488,114.3942189,1.81022E+12,58.39645169,4.900975638,1.16621E+12,36.93617537,13.18380485,7.76766E+11,..,..,..,..,..,..,..,..,..,..,-20616772444,-32685085013,..,1.7393E+11,1.27336E+11,1.39405E+11,1.70195E+11,36.0870047
Italy,ITA,2023.0,YR2023,..,..,..,-0.010754812,-247461896.5,33.72973345,0.821016106,7.76101E+11,28496264000,-11443288160,1.826198511,42019753074,1.328867749,30576464915,2.01097E+12,1.81248E+12,2.128E+12,2.30094E+12,0.697632994,34088.08813,30723.47191,36071.80964,39003.3161,0.732099291,52588.68994,57651.98557,3.10239E+12,3.40109E+12,2.128E+12,17.78636048,1.244771061,4.09254E+11,6.29091E+11,5.92383E+11,..,23.97433103,5.10174E+11,98.7806399,117.8943227,1.82344E+12,58.35879149,1.215835346,1.24188E+12,32.51037335,-0.351444441,7.48045E+11,..,..,..,..,..,..,..,..,..,..,36708772965,29796223247,..,-27103327948,1.48503E+11,1.55415E+11,1.70895E+11,37.72153071
Japan,JPN,2021.0,YR2021,-1.27649998,3.39451E+12,3.83581E+12,3.903473089,1.96525E+11,18.12547664,11.87217693,9.12549E+11,1.2078E+12,1.74665E+11,0.695725962,35027163876,4.164997692,2.09692E+11,4.48702E+12,5.43126E+14,5.52571E+14,5.03462E+12,2.559320239,35701.45427,4321447.748,4396597.678,40058.53733,3.032130828,44347.65935,44347.65935,5.57368E+12,5.57368E+12,5.52571E+14,21.26487183,3.364863085,1.07061E+12,7.49753E+11,7.33047E+11,..,25.19851733,1.3924E+14,100.52053,102.4608291,4.47542E+12,53.53661083,0.78303478,2.95828E+14,18.64600665,5.142160374,9.38756E+11,..,..,..,..,..,..,..,..,..,..,16705695756,-21810914913,..,-1.96E+11,1.70886E+11,2.09402E+11,..,2.843621073
Japan,JPN,2022.0,YR2022,..,..,..,2.120964055,90276942261,21.54172312,5.283076875,9.16904E+11,-1.37E+12,1.26857E+11,1.127819293,48004621741,4.108185939,1.74861E+11,4.52985E+12,5.48312E+14,5.5971E+14,4.25641E+12,0.954736938,36202.63927,4382113.198,4473207.986,34017.27181,1.403822375,44970.22171,47366.33689,5.6269E+12,5.92671E+12,5.5971E+14,21.5970196,1.660079322,9.19258E+11,7.5241E+11,8.681E+11,..,22.82733508,1.27767E+14,103.7603038,105.5753952,4.58226E+12,55.57564532,2.154621602,3.11063E+14,25.30200902,7.885840298,1.07696E+12,..,..,..,..,..,..,..,..,..,..,-1.16E+11,-1.58E+11,..,-1.38E+11,1.70403E+11,2.12636E+11,..,5.241169329
Japan,JPN,2023.0,YR2023,..,..,..,3.584036383,1.50691E+11,21.81054458,2.976389595,9.17023E+11,3.4063E+12,1.62086E+11,0.475297449,19983856530,4.33035119,1.82069E+11,4.60591E+12,5.57518E+14,5.90694E+14,4.20449E+12,1.679019523,36990.33011,4477458.468,4743896.499,33766.52683,2.175782912,45948.67611,49885.19791,5.72138E+12,6.21154E+12,5.90694E+14,..,..,..,7.13824E+11,7.61681E+11,..,24.63085377,1.45493E+14,101.5462318,108.3416963,..,..,..,..,23.35210391,-1.421333878,9.81838E+11,..,..,..,..,..,..,..,..,..,..,-47856336606,-69106122533,..,1.98898E+11,2.06913E+11,2.28162E+11,..,18.52973371
Kazakhstan,KAZ,2021.0,YR2021,-5.96983707,1.46542E+11,1.25621E+11,-1.359356717,-2679458683,33.64486212,2.3,66318146546,..,-1901441602,2.316758746,4566615415,1.352109644,2665173814,2.1468E+11,1.50352E+13,8.39516E+13,1.97112E+11,4.299999997,10873.39153,761522.7305,4252090.558,9983.601036,2.918641701,32945.85157,32945.85157,6.5047E+11,6.5047E+11,8.39516E+13,11.27034704,-2.399999999,22215235233,65790637963,41562518605,72980000,37.08936993,3.11371E+13,89.44406566,429.569019,2.03879E+11,51.64028303,6.263343099,4.33528E+13,25.02374645,-0.3,49324871011,33.07399932,-151709000,..,..,..,664160000,0.170575338,0.033280648,..,57549999.24,24228119358,22128581996,1100154000,-3577597245,5935022035,8034559397,8.44678E+11,10.2479889
Kazakhstan,KAZ,2022.0,YR2022,..,..,..,2.853901063,6435442129,41.5690089,10.2,93736589050,..,-7956423973,2.251698147,5077496659,-1.276706955,-2878927314,2.2155E+11,1.55163E+13,1.03766E+14,2.25496E+11,3.2,11058.34824,774476.2549,5179313.367,11255.33964,1.701002979,33506.26149,35895.08399,6.71285E+11,7.19144E+11,1.03766E+14,10.49926979,9.099999999,23675467930,85630418900,50633264495,73960000,40.06360014,4.15722E+13,84.91230943,491.047099,2.09791E+11,49.43713007,2.012592866,5.12987E+13,26.76530584,11.6,60354782089,19.16368903,109182000,..,..,0,179329000,0.202519072,0.036913482,..,70349998.47,34997154405,33421052095,-1459160000,13188582415,7992193651,9568295960,9.11408E+11,18.65079497
Kazakhstan,KAZ,2023.0,YR2023,..,..,..,-3.434489785,-9020408955,34.40430988,1.900000001,90360130435,..,-2443242456,2.070238052,5437312391,1.139981863,2994069935,2.32849E+11,1.63077E+13,1.19808E+14,2.62642E+11,5.1,11453.39527,802143.5464,5893134.57,12918.86613,3.572387327,34703.23493,38515.1836,7.0552E+11,7.83018E+11,1.19808E+14,11.11261577,10.3,29186384313,80212225691,60350515489,..,37.60054241,4.50485E+13,92.14290276,556.8619825,2.20071E+11,51.28684182,4.635832748,6.14458E+13,27.36891619,14.7,71882239321,32.15208406,-206784000,..,..,..,-309878000,..,..,..,..,19861710202,18164058920,-627324000,5349099211,10319185224,12016836507,9.78852E+11,21.86374894
Kenya,KEN,2021.0,YR2021,9.946106543,79499195514,95240841983,-5.10159026,-5596631178,10.76957434,15.25060085,11814617095,-1.10E+12,383613637.7,0.382593997,419719612.9,0.732275713,803333250.6,90413816677,9.39594E+12,1.20277E+13,1.09704E+11,7.590489473,1698.895783,176551.846,226002.4518,2061.356221,5.565136516,5338.852434,5338.852434,2.84129E+11,2.84129E+11,1.20277E+13,12.1468578,5.964643089,13325547450,6789019929,17941072103,1401950000,12.35699008,1.48626E+12,108.0342547,127.184946,83002781098,75.49615212,6.188611828,9.08042E+12,20.05472884,22.15442599,22000771322,50.73494822,5125000,1163046000,..,848257684.3,1025298000,12.27548547,2.936843489,..,3176919922,-11152052174,-10186155786,1000000000,199502746.9,5025595289,4059698901,7.98672E+11,16.79213142
Kenya,KEN,2022.0,YR2022,..,..,..,-5.145885483,-5889413352,12.19196922,11.9110238,13953584184,-1.08E+12,-250399759.5,0.691645983,791581760.1,0.472858744,541182000.6,94807911028,9.85258E+12,1.34896E+13,1.14449E+11,4.859981043,1747.531988,181606.1948,248645.7158,2109.562885,2.862812765,5491.693783,5883.22304,2.97938E+11,3.19179E+11,1.34896E+13,12.2133041,8.122481587,13978001746,7418914097,19342773978,1343580000,12.09885333,1.63209E+12,106.9552105,137.6372437,86897098690,75.68784257,3.079508143,1.021E+13,21.49916951,4.574708208,24605579817,36.49288826,284123000,940886000,..,622722604.8,1436163000,9.24551991,2.353383654,..,2732570068,-11923859881,-10651990575,0,706680011.2,6534672515,5262803210,8.51947E+11,16.98010885
Kenya,KEN,2023.0,YR2023,..,..,..,-3.995862696,-4317073674,11.68610544,-4.5227469,12625503424,-1.06E+12,-228284631.5,0.674542879,728766608.6,0.463243719,500481977.1,1.00075E+11,1.04E+13,1.51088E+13,1.08039E+11,5.555873013,1808.404791,187932.1895,273022.7359,1952.304579,3.483358455,5682.989162,6307.232494,3.14491E+11,3.49036E+11,1.51088E+13,11.91511758,3.475628756,12872924909,7220182974,17242909268,..,11.13556558,1.68245E+12,105.2213259,146.2792506,92002444532,76.94931684,6.13447699,1.16261E+13,20.40597384,-3.094904449,22046326203,35.77083309,501510000,804926000,..,380342724.9,1700731000,..,..,..,..,-10022726294,-9420824666,0,645515746.6,5405317227,4803415599,8.70543E+11,18.59910732
"Korea, Rep.",KOR,2021.0,YR2021,3.12566263,1.31797E+12,1.45259E+12,4.686905806,85228200000,41.8772295,11.09474031,7.61509E+11,1.21015E+14,43940200000,1.213154999,22060400000,3.629533363,66000600000,1.69654E+12,1.91871E+15,2.0802E+15,1.81843E+12,4.304734819,32771.07242,37062526.29,40181901.18,35125.5225,4.439121293,48017.48871,48017.48871,2.48584E+12,2.48584E+12,2.0802E+15,18.15980062,5.478641307,3.30224E+11,6.49475E+11,5.73744E+11,..,35.88220066,7.46421E+14,96.44499311,111.4812166,1.55684E+12,45.95799872,3.577078933,9.56018E+14,38.32222742,10.0950787,6.96864E+11,..,..,..,..,..,..,..,..,..,..,75730900000,70444200000,..,19361200000,1.19949E+11,1.25235E+11,1.58056E+14,9.007032185
"Korea, Rep.",KOR,2022.0,YR2022,..,..,..,1.543004076,25828600000,48.27176422,3.428529665,8.08029E+11,1.24353E+14,40754300000,1.496173783,25044700000,3.930841206,65799000000,1.74087E+12,1.96884E+15,2.16177E+15,1.67392E+12,2.612672192,33690.37888,38102218.22,41836005.87,32394.68337,2.805237629,49364.49338,50792.0114,2.55079E+12,2.62455E+12,2.16177E+15,18.7672078,4.020649375,3.14147E+11,6.94324E+11,6.78704E+11,..,33.15201002,7.16672E+14,100.0293463,117.0010333,1.60479E+12,48.08078218,4.129833538,1.0394E+15,48.26464507,3.539608087,8.0791E+11,..,..,..,..,..,..,..,..,..,..,15620000000,8366900000,..,25825900000,1.31637E+11,1.3889E+11,1.54622E+14,9.467109501
"Korea, Rep.",KOR,2023.0,YR2023,..,..,..,2.071949326,35488200000,43.99566987,3.080520882,7.53555E+11,1.28126E+14,19362200000,0.886178382,15178400000,2.016624481,34540600000,1.76449E+12,1.99555E+15,2.23633E+15,1.71279E+12,1.356733243,34121.02118,38589254.2,43245332.44,33121.37129,1.278235243,49995.48773,51713.24149,2.5854E+12,2.67423E+12,2.23633E+15,18.89855761,1.305890735,3.23693E+11,6.45048E+11,6.10956E+11,..,32.17388726,7.19514E+14,99.95538672,119.3505358,1.63159E+12,48.9275596,1.798884611,1.09418E+15,43.94400932,3.088063155,7.5267E+11,..,..,..,..,..,..,..,..,..,..,34092400000,8432400000,..,7446700000,1.24486E+11,1.50146E+11,1.51563E+14,12.30170461
Kosovo,XKX,2021.0,YR2021,..,..,..,-8.693460503,-818350534.7,33.40918273,76.75904185,3144941251,..,-382152061.5,5.321432693,500927943.3,1.261774012,118775881.8,7912108452,6110444400,7957875000,9413403724,10.74565608,4429.873495,3421.148213,4455.497514,5270.426702,10.99813991,12362.4141,12362.4141,22080260570,22080260570,7957875000,12.87233087,9.022483769,1211724473,889021107.4,5099556716,281030000,4.131115405,328749000,131.820065,128.558768,6371713107,82.99655373,7.310389767,6604762000,65.22924776,31.431769,6140292438,75.94202519,-13467000,32852000,..,-61415879.2,114214000,..,4.727670101,..,453500000,-4210535608,-2989299473,7560000,324614305,2249275834,1028039698,1089504000,78.21733497
